timestamp,weekly_km,trip_length,driving_frequency,driving_type,road_trips,car_ownership,fuel_efficiency,monthly_fuel_spend,home_charging,solar_panels,charging_preference,budget,priorities,postcode,cluster
26/08/2025 2:04,70,Mostly short trips (<10 km),Daily,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Hybrid,5.6,33.74,Yes,No,Home,"$40,000-$60,000","Environmental impact, Tech features",3122,3
5/08/2025 6:17,35,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),Yes,Yes - Electric,0,4.4,No,No,Public stations,Not sure/ Just exploring,"Brand reputation, Performance",3469,3
14/08/2025 16:53,44,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,7.9,45.49,Yes,Yes,Public stations,"$40,000-$60,000","Brand reputation, Cost savings",3280,3
20/08/2025 15:47,45,Mostly medium trips (10-50 km),Weekly,Mostly highway or regional driving (longer distances/higher speeds),No,Yes - Diesel,6.8,17.2,Yes,No,Home,">$80,000","Cost savings, Tech features",3537,3
7/08/2025 3:19,74,Mostly short trips (<10 km),Daily,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Hybrid,2.5,11.56,No,No,Work,"$60,000 -$80,000","Performance, Tech features",3124,3
12/08/2025 16:01,67,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,No,Yes - Petrol,6.1,25.97,Yes,No,No preference,">$80,000","Cost savings, Performance",3806,3
4/08/2025 15:29,73,Mostly short trips (<10 km),Daily,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Hybrid,5.4,13.9,Yes,No,Home,">$80,000","Performance, Environmental impact",3442,3
26/07/2025 16:39,213,Mostly medium trips (10-50 km),Daily,A mix of city/suburban and highway driving,Yes,Yes - Diesel,6.9,81,Yes,No,Work,Not sure/ Just exploring,"Environmental impact, Cost savings",3712,1
28/07/2025 20:15,207,Mostly medium trips (10-50 km),Daily,A mix of city/suburban and highway driving,No,Yes - Petrol,7.2,128.28,Yes,No,No preference,"<$40,000","Performance, Brand reputation",3127,1
15/08/2025 20:02,41,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Diesel,5.7,23.42,Yes,No,Public stations,"$40,000-$60,000","Tech features, Performance",3393,3
15/08/2025 22:53,39,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Electric,0,7.36,Yes,Yes,Home,">$80,000","Tech features, Cost savings",3332,3
23/07/2025 17:34,212,Mostly medium trips (10-50 km),Daily,Mostly highway or regional driving (longer distances/higher speeds),No,Yes - Electric,0,34.88,Yes,Yes,No preference,">$80,000","Environmental impact, Performance",3044,1
25/07/2025 23:39,87,Mostly medium trips (10-50 km),A few times a week,A mix of city/suburban and highway driving,No,No - I don't own a car,0,4,No,Yes,Home,"<$40,000","Performance, Environmental impact",3660,3
27/08/2025 23:01,68,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,No,Yes - Diesel,8.4,37.7,No,No,Home,"$60,000 -$80,000","Brand reputation, Environmental impact",3012,3
20/08/2025 15:22,210,Mostly medium trips (10-50 km),Daily,Mostly highway or regional driving (longer distances/higher speeds),Yes,Yes - Diesel,9.7,137.44,No,No,No preference,"$60,000 -$80,000","Brand reputation, Charging convenience",3310,1
20/08/2025 17:09,208,Mostly medium trips (10-50 km),Daily,Mostly highway or regional driving (longer distances/higher speeds),Yes,Yes - Electric,0,36.92,Yes,No,Home,"<$40,000","Brand reputation, Environmental impact",3038,1
27/07/2025 2:32,41,Mostly medium trips (10-50 km),Weekly,Mostly highway or regional driving (longer distances/higher speeds),Yes,Yes - Petrol,8.3,32.95,Yes,No,Home,"$60,000 -$80,000","Environmental impact, Cost savings",3756,3
29/07/2025 1:34,523,Mostly long trips (>50 km),Daily,Mostly highway or regional driving (longer distances/higher speeds),No,No - I don't own a car,0,0,Yes,Yes,Work,"$60,000 -$80,000","Brand reputation, Charging convenience",3312,0
25/07/2025 3:29,90,Mostly medium trips (10-50 km),A few times a week,Mostly highway or regional driving (longer distances/higher speeds),Yes,Yes - Hybrid,4.6,48.35,Yes,No,Work,"$60,000 -$80,000","Environmental impact, Performance",3201,3
29/07/2025 2:35,36,Mostly medium trips (10-50 km),Weekly,Mostly highway or regional driving (longer distances/higher speeds),No,Yes - Petrol,8.5,18.44,Yes,Yes,Work,"<$40,000","Brand reputation, Cost savings",3141,3
6/08/2025 13:39,24,Mostly short trips (<10 km),Occasionally,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,7.3,17.85,Yes,No,Home,"$60,000 -$80,000","Performance, Tech features",3700,3
14/08/2025 3:55,222,Mostly long trips (>50 km),A few times a week,Mostly highway or regional driving (longer distances/higher speeds),Yes,Yes - Electric,0,44.28,Yes,No,Home,"<$40,000","Performance, Charging convenience",3211,1
20/08/2025 23:50,209,Mostly medium trips (10-50 km),Daily,A mix of city/suburban and highway driving,No,Yes - Electric,0,43.16,No,No,Home,Not sure/ Just exploring,"Charging convenience, Cost savings",3414,1
7/08/2025 7:26,73,Mostly short trips (<10 km),Daily,Mostly inner-city or suburban driving (short distances/stop-start traffic),Yes,Yes - Petrol,9.9,45.99,Yes,Yes,Home,"$40,000-$60,000","Charging convenience, Brand reputation",3446,3
21/08/2025 13:17,38,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),Yes,Yes - Diesel,7.8,29.56,Yes,No,Home,"<$40,000","Performance, Brand reputation",3950,3
28/07/2025 20:34,41,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Hybrid,4.8,7.43,No,No,Public stations,">$80,000","Cost savings, Charging convenience",3187,3
13/08/2025 21:36,68,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,No,Yes - Petrol,7.2,28.9,No,No,Work,"<$40,000","Performance, Brand reputation",3014,3
21/08/2025 13:28,520,Mostly long trips (>50 km),Daily,Mostly highway or regional driving (longer distances/higher speeds),Yes,Yes - Petrol,10.8,408.77,Yes,No,Home,"$60,000 -$80,000","Performance, Charging convenience",3172,2
26/07/2025 9:45,213,Mostly medium trips (10-50 km),Daily,A mix of city/suburban and highway driving,Yes,Yes - Petrol,8.9,157.99,Yes,No,Home,Not sure/ Just exploring,"Performance, Cost savings",3151,1
11/08/2025 22:09,75,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,Yes,Yes - Electric,0,12,Yes,No,Home,">$80,000","Charging convenience, Performance",3923,3
20/08/2025 7:05,208,Mostly medium trips (10-50 km),Daily,A mix of city/suburban and highway driving,Yes,Yes - Diesel,5.2,87.39,Yes,No,Work,"$60,000 -$80,000","Environmental impact, Tech features",3087,1
19/08/2025 19:50,93,Mostly medium trips (10-50 km),A few times a week,A mix of city/suburban and highway driving,Yes,Yes - Petrol,7.8,48.19,Yes,No,No preference,"$40,000-$60,000","Performance, Brand reputation",3091,3
3/08/2025 21:26,71,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,No,Yes - Petrol,7.5,31.04,Yes,No,Home,"$60,000 -$80,000","Brand reputation, Cost savings",3770,3
11/08/2025 9:55,68,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,Yes,No - I don't own a car,0,0,Yes,Yes,Home,Not sure/ Just exploring,"Performance, Environmental impact",3293,3
30/07/2025 2:08,75,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,Yes,No - I don't own a car,0,16,No,No,Home,">$80,000","Environmental impact, Tech features",3612,3
9/08/2025 20:49,212,Mostly medium trips (10-50 km),Daily,A mix of city/suburban and highway driving,No,Yes - Hybrid,3.5,73.4,Yes,No,Home,">$80,000","Brand reputation, Performance",3885,1
20/08/2025 15:37,210,Mostly medium trips (10-50 km),Daily,Mostly highway or regional driving (longer distances/higher speeds),Yes,Yes - Petrol,7.5,129.48,Yes,No,Home,">$80,000","Environmental impact, Brand reputation",3580,1
13/08/2025 17:20,526,Mostly long trips (>50 km),Daily,Mostly rural or remote area driving (long distances/variable road conditions),No,Yes - Hybrid,2.6,109.27,No,Yes,Home,"$40,000-$60,000","Charging convenience, Cost savings",3191,0
11/08/2025 21:24,74,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,Yes,Yes - Hybrid,3.3,29.9,Yes,No,Public stations,"<$40,000","Charging convenience, Tech features",3242,3
28/07/2025 13:59,36,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),Yes,Yes - Petrol,10.8,48.51,Yes,No,No preference,">$80,000","Brand reputation, Cost savings",3073,3
10/08/2025 15:00,530,Mostly long trips (>50 km),Daily,Mostly highway or regional driving (longer distances/higher speeds),No,Yes - Diesel,8.4,309.83,No,No,Home,Not sure/ Just exploring,"Charging convenience, Performance",3274,2
29/08/2025 16:57,38,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,9.4,40.19,Yes,No,Home,"$60,000 -$80,000","Charging convenience, Tech features",3219,3
24/08/2025 4:47,73,Mostly short trips (<10 km),Daily,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,10.9,72.34,Yes,No,Work,">$80,000","Performance, Tech features",3090,3
31/07/2025 16:56,19,Mostly short trips (<10 km),Weekly,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Electric,0,1.56,Yes,Yes,No preference,"$40,000-$60,000","Charging convenience, Brand reputation",3154,3
19/08/2025 8:26,85,Mostly medium trips (10-50 km),A few times a week,Mostly highway or regional driving (longer distances/higher speeds),No,Yes - Petrol,7.8,31.61,No,No,Home,"<$40,000","Cost savings, Environmental impact",3540,3
28/07/2025 6:16,213,Mostly medium trips (10-50 km),Daily,A mix of city/suburban and highway driving,No,No - I don't own a car,0,12,Yes,No,Home,"$60,000 -$80,000","Brand reputation, Performance",3542,1
8/08/2025 5:07,66,Mostly short trips (<10 km),Daily,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,7.7,49.26,No,No,Work,"$60,000 -$80,000","Brand reputation, Charging convenience",3752,3
31/07/2025 23:43,69,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,Yes,No - I don't own a car,0,0,Yes,No,Home,">$80,000","Charging convenience, Tech features",3043,3
30/07/2025 2:58,22,Mostly short trips (<10 km),Weekly,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,7.9,5.74,Yes,No,Work,">$80,000","Cost savings, Tech features",3392,3
25/08/2025 7:35,68,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,No,Yes - Diesel,6.3,10.27,No,No,Public stations,">$80,000","Performance, Cost savings",3500,3
29/07/2025 6:11,88,Mostly medium trips (10-50 km),A few times a week,A mix of city/suburban and highway driving,Yes,Yes - Hybrid,6.1,59.36,No,Yes,Home,"<$40,000","Tech features, Environmental impact",3013,3
11/08/2025 5:24,210,Mostly medium trips (10-50 km),Daily,Mostly highway or regional driving (longer distances/higher speeds),No,Yes - Diesel,10,124.6,No,No,Work,"$60,000 -$80,000","Charging convenience, Tech features",3197,1
2/08/2025 3:43,75,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,Yes,Yes - Petrol,9.3,67.14,Yes,No,Home,">$80,000","Tech features, Environmental impact",3040,3
22/08/2025 16:49,68,Mostly short trips (<10 km),Daily,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Hybrid,4.5,29.44,Yes,No,Home,"$40,000-$60,000","Environmental impact, Cost savings",3803,3
26/08/2025 13:12,67,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,Yes,Yes - Electric,0,17.08,No,No,Work,"<$40,000","Brand reputation, Tech features",3317,3
30/07/2025 17:01,44,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),Yes,Yes - Electric,0,23.56,No,No,Home,"$60,000 -$80,000","Brand reputation, Charging convenience",3037,3
20/08/2025 13:37,40,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),Yes,Yes - Petrol,6.8,15.94,Yes,Yes,Work,Not sure/ Just exploring,"Environmental impact, Performance",3202,3
20/08/2025 8:51,43,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),Yes,Yes - Petrol,8.9,23.06,Yes,No,Public stations,"<$40,000","Brand reputation, Cost savings",3371,3
3/08/2025 7:43,72,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,No,Yes - Petrol,7.5,34.59,Yes,Yes,Public stations,">$80,000","Environmental impact, Brand reputation",3889,3
18/08/2025 17:52,40,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,8.1,30.76,Yes,No,Home,"$60,000 -$80,000","Performance, Brand reputation",3142,3
4/08/2025 23:35,72,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,Yes,Yes - Hybrid,5,33.4,Yes,Yes,Home,Not sure/ Just exploring,"Environmental impact, Brand reputation",3036,3
14/08/2025 14:45,39,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),Yes,Yes - Hybrid,5.1,6.58,No,No,Public stations,"$60,000 -$80,000","Charging convenience, Tech features",3640,3
22/08/2025 17:54,73,Mostly short trips (<10 km),Daily,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,8.5,57.5,Yes,No,No preference,"$60,000 -$80,000","Charging convenience, Brand reputation",3764,3
19/08/2025 6:36,213,Mostly medium trips (10-50 km),Daily,A mix of city/suburban and highway driving,No,Yes - Petrol,10,154.17,No,No,Home,"$60,000 -$80,000","Cost savings, Performance",3357,1
18/08/2025 13:42,71,Mostly short trips (<10 km),Daily,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Diesel,6.3,18.52,Yes,No,Home,">$80,000","Charging convenience, Environmental impact",3375,3
6/08/2025 21:38,24,Mostly short trips (<10 km),Weekly,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Petrol,6.5,27.44,Yes,No,Home,"<$40,000","Environmental impact, Brand reputation",3131,3
21/08/2025 16:43,23,Mostly short trips (<10 km),Weekly,Mostly inner-city or suburban driving (short distances/stop-start traffic),Yes,Yes - Petrol,9.1,35.35,No,No,Home,Not sure/ Just exploring,"Cost savings, Tech features",3542,3
29/07/2025 1:40,44,Mostly medium trips (10-50 km),Occasionally,Mostly highway or regional driving (longer distances/higher speeds),No,Yes - Hybrid,4.9,10.81,Yes,No,No preference,"$40,000-$60,000","Brand reputation, Tech features",3807,3
13/08/2025 16:53,210,Mostly medium trips (10-50 km),Daily,A mix of city/suburban and highway driving,No,Yes - Diesel,9.7,117.44,No,No,Home,"<$40,000","Tech features, Brand reputation",3050,1
17/08/2025 7:22,224,Mostly long trips (>50 km),A few times a week,Mostly rural or remote area driving (long distances/variable road conditions),No,Yes - Petrol,6.1,86.18,Yes,No,Home,">$80,000","Brand reputation, Performance",3091,1
13/08/2025 6:38,43,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Diesel,8.8,41.97,Yes,No,Home,"$60,000 -$80,000","Environmental impact, Brand reputation",3122,3
10/08/2025 4:53,67,Mostly short trips (<10 km),Daily,A mix of city/suburban and highway driving,No,Yes - Petrol,10.7,46.56,Yes,No,Home,"$60,000 -$80,000","Performance, Cost savings",3911,3
19/08/2025 4:29,44,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),Yes,Yes - Petrol,6.8,11.94,No,No,Public stations,"<$40,000","Brand reputation, Performance",3862,3
25/07/2025 10:31,43,Mostly short trips (<10 km),A few times a week,Mostly inner-city or suburban driving (short distances/stop-start traffic),No,Yes - Diesel,5.7,7.18,Yes,No,Home,"<$40,000","Cost savings, Environmental impact",3328,3
3/08/2025 20:13,95,Mostly medium trips (10-50 km),A few times a week,Mostly highway or regional driving (longer distances/higher speeds),No,Yes - Petrol,10.4,78.44,Yes,No,Home,"$60,000 -$80,000","Environmental impact, Charging convenience",3980,3
